date,open,high,low,close,adj close,volume,run_max,90_percent_of_run_max,Correction,80_percent_of_run_max,Bear,200D_average,Bull
2021-04-09,4096.11,4129.48,4095.51,4128.8,4128.8,3640390000.0,4128.8,3715.92,False,3303.0400000000004,False,3702.3292753623186,True
2021-04-12,4124.71,4131.76,4114.82,4127.99,4127.99,3588900000.0,4128.8,3715.92,False,3303.0400000000004,False,3715.076102941177,True
2021-04-13,4130.1,4148.0,4124.43,4141.59,4141.59,3734720000.0,4141.59,3727.431,False,3313.2720000000004,False,3721.275588235294,True
2021-04-14,4141.58,4151.69,4120.87,4124.66,4124.66,3985350000.0,4141.59,3727.431,False,3313.2720000000004,False,3724.2200000000003,True
2021-04-15,4139.76,4173.49,4139.76,4170.42,4170.42,4033420000.0,4170.42,3753.378,False,3336.3360000000002,False,3727.4533333333334,True
2021-04-16,4174.14,4191.31,4170.75,4185.47,4185.47,4163820000.0,4185.47,3766.9230000000002,False,3348.376,False,3733.495869565217,True
2021-04-19,4179.8,4180.81,4150.47,4163.26,4163.26,3810290000.0,4185.47,3766.9230000000002,False,3348.376,False,3744.900147058823,True
2021-04-20,4159.18,4159.18,4118.38,4134.94,4134.94,4342650000.0,4185.47,3766.9230000000002,False,3348.376,False,3750.6833823529414,True
2021-04-21,4128.42,4175.02,4126.35,4173.42,4173.42,3887250000.0,4185.47,3766.9230000000002,False,3348.376,False,3753.769051094891,True
2021-04-22,4170.46,4179.57,4123.69,4134.98,4134.98,4245140000.0,4185.47,3766.9230000000002,False,3348.376,False,3756.5314492753623,True
2021-04-23,4138.78,4194.17,4138.78,4180.17,4180.17,3569880000.0,4185.47,3766.9230000000002,False,3348.376,False,3762.1225362318837,True
2021-04-26,4185.03,4194.19,4182.36,4187.62,4187.62,3748320000.0,4187.62,3768.858,False,3350.096,False,3773.0388970588233,True
2021-04-27,4188.25,4193.35,4176.22,4186.72,4186.72,3710700000.0,4187.62,3768.858,False,3350.096,False,3778.2563970588235,True
2021-04-28,4185.14,4201.53,4181.78,4183.18,4183.18,3787360000.0,4187.62,3768.858,False,3350.096,False,3781.2120437956205,True
2021-04-29,4206.14,4218.78,4176.81,4211.47,4211.47,4298680000.0,4211.47,3790.3230000000003,False,3369.1760000000004,False,3784.3298550724635,True
2021-04-30,4198.1,4198.1,4174.85,4181.17,4181.17,4300880000.0,4211.47,3790.3230000000003,False,3369.1760000000004,False,3789.017898550725,True
2021-05-03,4191.98,4209.39,4188.03,4192.66,4192.66,4070220000.0,4211.47,3790.3230000000003,False,3369.1760000000004,False,3798.479338235294,True
2021-05-04,4179.04,4179.04,4128.59,4164.66,4164.66,4452460000.0,4211.47,3790.3230000000003,False,3369.1760000000004,False,3803.485588235294,True
2021-05-05,4177.06,4187.72,4160.94,4167.59,4167.59,4230920000.0,4211.47,3790.3230000000003,False,3369.1760000000004,False,3806.143284671533,True
2021-05-06,4169.14,4202.7,4147.33,4201.62,4201.62,4511000000.0,4211.47,3790.3230000000003,False,3369.1760000000004,False,3809.0090579710145,True
2021-05-07,4210.34,4238.04,4201.64,4232.6,4232.6,4016080000.0,4232.6,3809.3400000000006,False,3386.0800000000004,False,3814.84731884058,True
2021-05-10,4228.29,4236.39,4188.13,4188.43,4188.43,4560700000.0,4232.6,3809.3400000000006,False,3386.0800000000004,False,3825.773455882353,True
2021-05-11,4150.34,4162.04,4111.53,4152.1,4152.1,4870710000.0,4232.6,3809.3400000000006,False,3386.0800000000004,False,3830.8227941176474,True
2021-05-12,4130.55,4134.73,4056.88,4063.04,4063.04,4733070000.0,4232.6,3809.3400000000006,False,3386.0800000000004,False,3832.5178102189784,True
2021-05-13,4074.99,4131.58,4074.99,4112.5,4112.5,4779540000.0,4232.6,3809.3400000000006,False,3386.0800000000004,False,3834.546666666667,True
2021-05-14,4129.58,4183.13,4129.58,4173.85,4173.85,4008880000.0,4232.6,3809.3400000000006,False,3386.0800000000004,False,3840.1472463768123,True
2021-05-17,4169.92,4171.92,4142.69,4163.29,4163.29,4125050000.0,4232.6,3809.3400000000006,False,3386.0800000000004,False,3853.910220588235,True
2021-05-18,4165.94,4169.15,4125.99,4127.83,4127.83,4398150000.0,4232.6,3809.3400000000006,False,3386.0800000000004,False,3860.2180882352945,True
2021-05-19,4098.45,4116.93,4061.41,4115.68,4115.68,4247450000.0,4232.6,3809.3400000000006,False,3386.0800000000004,False,3862.082773722628,True
2021-05-20,4121.97,4172.8,4121.97,4159.12,4159.12,3978880000.0,4232.6,3809.3400000000006,False,3386.0800000000004,False,3864.235217391305,True
2021-05-21,4168.61,4188.72,4151.72,4155.86,4155.86,3995250000.0,4232.6,3809.3400000000006,False,3386.0800000000004,False,3870.3628985507253,True
2021-05-24,4170.16,4209.52,4170.16,4197.05,4197.05,3684800000.0,4232.6,3809.3400000000006,False,3386.0800000000004,False,3882.2358823529407,True
2021-05-25,4205.94,4213.42,4182.52,4188.13,4188.13,4182250000.0,4232.6,3809.3400000000006,False,3386.0800000000004,False,3887.22625,True
2021-05-26,4191.59,4202.61,4184.11,4195.99,4195.99,4420890000.0,4232.6,3809.3400000000006,False,3386.0800000000004,False,3889.48,True
2021-05-27,4201.94,4213.38,4197.78,4200.88,4200.88,6406310000.0,4232.6,3809.3400000000006,False,3386.0800000000004,False,3891.7365217391307,True
2021-05-28,4210.77,4218.36,4203.57,4204.11,4204.11,4649250000.0,4232.6,3809.3400000000006,False,3386.0800000000004,False,3896.4728260869565,True
2021-06-01,4216.52,4234.12,4197.59,4202.04,4202.04,5074670000.0,4232.6,3809.3400000000006,False,3386.0800000000004,False,3908.7032592592595,True
2021-06-02,4206.82,4217.37,4198.27,4208.12,4208.12,5833670000.0,4232.6,3809.3400000000006,False,3386.0800000000004,False,3910.904852941177,True
2021-06-03,4191.43,4204.39,4167.93,4192.85,4192.85,5587970000.0,4232.6,3809.3400000000006,False,3386.0800000000004,False,3912.962846715329,True
2021-06-04,4206.05,4233.45,4206.05,4229.89,4229.89,4139790000.0,4232.6,3809.3400000000006,False,3386.0800000000004,False,3917.3641605839416,True
2021-06-07,4229.34,4232.34,4215.66,4226.52,4226.52,4476920000.0,4232.6,3809.3400000000006,False,3386.0800000000004,False,3927.0090370370376,True
2021-06-08,4233.81,4236.74,4208.41,4227.26,4227.26,4659620000.0,4232.6,3809.3400000000006,False,3386.0800000000004,False,3931.9699259259255,True
2021-06-09,4232.99,4237.09,4218.74,4219.55,4219.55,4713260000.0,4232.6,3809.3400000000006,False,3386.0800000000004,False,3934.0844852941177,True
2021-06-10,4228.56,4249.74,4220.34,4239.18,4239.18,4408210000.0,4239.18,3815.262,False,3391.3440000000005,False,3936.311459854015,True
2021-06-11,4242.9,4248.38,4232.25,4247.44,4247.44,3815010000.0,4247.44,3822.696,False,3397.9519999999998,False,3941.2008759124087,True
2021-06-14,4248.31,4255.59,4234.07,4255.15,4255.15,4151200000.0,4255.15,3829.6349999999998,False,3404.12,False,3948.0486029411763,True
2021-06-15,4255.28,4257.16,4238.35,4246.59,4246.59,4048940000.0,4255.15,3829.6349999999998,False,3404.12,False,3952.5209558823526,True
2021-06-16,4248.87,4251.89,4202.45,4223.7,4223.7,4538350000.0,4255.15,3829.6349999999998,False,3404.12,False,3954.500364963504,True
2021-06-17,4220.37,4232.29,4196.05,4221.86,4221.86,5312680000.0,4255.15,3829.6349999999998,False,3404.12,False,3956.4377536231887,True
2021-06-18,4204.78,4204.78,4164.4,4166.45,4166.45,6817010000.0,4255.15,3829.6349999999998,False,3404.12,False,3960.385724637681,True
2021-06-21,4173.4,4226.24,4173.4,4224.79,4224.79,4128950000.0,4255.15,3829.6349999999998,False,3404.12,False,3968.822352941177,True
2021-06-22,4224.61,4255.84,4217.27,4246.44,4246.44,3828390000.0,4255.15,3829.6349999999998,False,3404.12,False,3972.846764705882,True
2021-06-23,4249.27,4256.6,4241.43,4241.84,4241.84,3730350000.0,4255.15,3829.6349999999998,False,3404.12,False,3974.810218978102,True
2021-06-24,4256.97,4271.28,4256.97,4266.49,4266.49,3816660000.0,4266.49,3839.841,False,3413.192,False,3976.92384057971,True
2021-06-25,4274.45,4286.12,4271.16,4280.7,4280.7,7341450000.0,4280.7,3852.63,False,3424.56,False,3981.190072463768,True
2021-06-28,4284.9,4292.14,4274.67,4290.61,4290.61,4147890000.0,4290.61,3861.549,False,3432.488,False,3990.0858088235295,True
2021-06-29,4293.21,4300.52,4287.04,4291.8,4291.8,3707150000.0,4291.8,3862.6200000000003,False,3433.4400000000005,False,3994.705955882353,True
2021-06-30,4290.65,4302.43,4287.96,4297.5,4297.5,4266040000.0,4297.5,3867.75,False,3438.0,False,3996.9161313868613,True
2021-07-01,4300.73,4320.66,4300.73,4319.94,4319.94,3788230000.0,4319.94,3887.946,False,3455.9519999999998,False,3999.2568840579706,True
2021-07-02,4326.6,4355.43,4326.6,4352.34,4352.34,3225840000.0,4352.34,3917.106,False,3481.8720000000003,False,4004.3644927536225,True
2021-07-06,4356.46,4356.46,4314.37,4343.54,4343.54,4309570000.0,4352.34,3917.106,False,3481.8720000000003,False,4015.6900740740743,True
2021-07-07,4351.01,4361.88,4329.79,4358.13,4358.13,4037380000.0,4358.13,3922.317,False,3486.5040000000004,False,4018.2080147058828,True
2021-07-08,4321.07,4330.88,4289.37,4320.82,4320.82,4347500000.0,4358.13,3922.317,False,3486.5040000000004,False,4020.4168613138695,True
2021-07-09,4329.38,4371.6,4329.38,4369.55,4369.55,3531120000.0,4369.55,3932.5950000000003,False,3495.6400000000003,False,4025.3411678832117,True
2021-07-12,4372.41,4386.68,4364.03,4384.63,4384.63,3384460000.0,4384.63,3946.1670000000004,False,3507.704,False,4035.3780740740744,True
2021-07-13,4381.07,4392.37,4366.92,4369.21,4369.21,3695430000.0,4384.63,3946.1670000000004,False,3507.704,False,4037.832720588235,True
2021-07-14,4380.11,4393.68,4362.36,4374.3,4374.3,4006370000.0,4384.63,3946.1670000000004,False,3507.704,False,4040.2886861313873,True
2021-07-15,4369.02,4369.02,4340.7,4360.03,4360.03,3905230000.0,4384.63,3946.1670000000004,False,3507.704,False,4042.6056521739138,True
2021-07-16,4367.43,4375.09,4322.53,4327.16,4327.16,3985700000.0,4384.63,3946.1670000000004,False,3507.704,False,4046.8940579710147,True
2021-07-19,4296.4,4296.4,4233.13,4258.49,4258.49,5157660000.0,4384.63,3946.1670000000004,False,3507.704,False,4055.2552941176477,True
2021-07-20,4265.11,4336.84,4262.05,4323.06,4323.06,4438270000.0,4384.63,3946.1670000000004,False,3507.704,False,4057.210072992701,True
2021-07-21,4331.13,4359.7,4331.13,4358.69,4358.69,3810280000.0,4384.63,3946.1670000000004,False,3507.704,False,4059.394710144928,True
2021-07-22,4361.27,4369.87,4350.06,4367.48,4367.48,3358300000.0,4384.63,3946.1670000000004,False,3507.704,False,4061.611151079137,True
2021-07-23,4381.2,4415.18,4381.2,4411.79,4411.79,4540070000.0,4411.79,3970.611,False,3529.4320000000002,False,4066.72726618705,True
2021-07-26,4409.58,4422.73,4405.45,4422.3,4422.3,4275630000.0,4422.3,3980.07,False,3537.84,False,4076.0481751824814,True
2021-07-27,4416.38,4416.38,4372.51,4401.46,4401.46,4241950000.0,4422.3,3980.07,False,3537.84,False,4080.2582481751824,True
2021-07-28,4402.95,4415.47,4387.01,4400.64,4400.64,4215290000.0,4422.3,3980.07,False,3537.84,False,4082.579855072464,True
2021-07-29,4403.59,4429.97,4403.59,4419.15,4419.15,4044600000.0,4422.3,3980.07,False,3537.84,False,4085.001223021583,True
2021-07-30,4395.12,4412.25,4389.65,4395.26,4395.26,3956740000.0,4422.3,3980.07,False,3537.84,False,4089.2864748201437,True
2021-08-02,4406.86,4422.18,4384.81,4387.16,4387.16,3724090000.0,4422.3,3980.07,False,3537.84,False,4097.747518248176,True
2021-08-03,4392.74,4423.79,4373.0,4423.15,4423.15,3965190000.0,4423.15,3980.8349999999996,False,3538.52,False,4102.527810218978,True
2021-08-04,4415.95,4416.17,4400.23,4402.66,4402.66,4260760000.0,4423.15,3980.8349999999996,False,3538.52,False,4104.7026811594205,True
2021-08-05,4408.86,4429.76,4408.86,4429.1,4429.1,3769410000.0,4429.1,3986.1900000000005,False,3543.2800000000007,False,4107.036474820144,True
2021-08-06,4429.07,4440.82,4429.07,4436.52,4436.52,3451870000.0,4436.52,3992.8680000000004,False,3549.2160000000003,False,4109.389928571429,True
2021-08-09,4437.77,4439.39,4424.74,4432.35,4432.35,3449280000.0,4436.52,3992.8680000000004,False,3549.2160000000003,False,4117.703695652174,True
2021-08-10,4435.79,4445.21,4430.03,4436.75,4436.75,3886610000.0,4436.75,3993.0750000000003,False,3549.4,False,4122.017318840579,True
2021-08-11,4442.18,4449.44,4436.42,4442.41,4442.41,3532560000.0,4442.41,3998.169,False,3553.928,False,4124.322302158273,True
2021-08-12,4446.08,4461.77,4435.96,4460.83,4460.83,3375310000.0,4460.83,4014.747,False,3568.664,False,4126.725928571429,True
2021-08-13,4464.84,4468.37,4460.82,4468.0,4468.0,3016470000.0,4468.0,4021.2000000000003,False,3574.4,False,4131.101928571428,True
2021-08-16,4461.65,4480.26,4437.66,4479.71,4479.71,3370640000.0,4479.71,4031.739,False,3583.768,False,4140.914565217391,True
2021-08-17,4462.12,4462.12,4417.83,4448.08,4448.08,3836960000.0,4479.71,4031.739,False,3583.768,False,4146.232246376811,True
2021-08-18,4440.94,4454.32,4397.59,4400.27,4400.27,3755590000.0,4479.71,4031.739,False,3583.768,False,4148.059856115107,True
2021-08-19,4382.44,4418.61,4367.73,4405.8,4405.8,4398410000.0,4479.71,4031.739,False,3583.768,False,4149.900857142857,True
2021-08-20,4410.56,4444.35,4406.8,4441.67,4441.67,3652610000.0,4479.71,4031.739,False,3583.768,False,4154.670928571428,True
2021-08-23,4450.29,4489.88,4450.29,4479.53,4479.53,3576530000.0,4479.71,4031.739,False,3583.768,False,4163.8060869565215,True
2021-08-24,4484.4,4492.81,4482.28,4486.23,4486.23,3979220000.0,4486.23,4037.6069999999995,False,3588.984,False,4168.149565217392,True
2021-08-25,4490.45,4501.71,4485.66,4496.19,4496.19,3444700000.0,4496.19,4046.571,False,3596.9519999999998,False,4170.509568345325,True
2021-08-26,4493.75,4495.9,4468.99,4470.0,4470.0,3263980000.0,4496.19,4046.571,False,3596.9519999999998,False,4172.6487857142865,True
2021-08-27,4474.1,4513.33,4474.1,4509.37,4509.37,3331200000.0,4509.37,4058.433,False,3607.496,False,4176.890071428571,True
2021-08-30,4513.76,4537.36,4513.76,4528.79,4528.79,3168660000.0,4528.79,4075.911,False,3623.032,False,4185.187753623188,True
2021-08-31,4529.75,4531.39,4515.8,4522.68,4522.68,4290710000.0,4528.79,4075.911,False,3623.032,False,4189.447536231884,True
2021-09-01,4528.8,4537.11,4522.02,4524.09,4524.09,4057340000.0,4528.79,4075.911,False,3623.032,False,4191.855035971223,True
2021-09-02,4534.48,4545.85,4524.66,4536.95,4536.95,3735990000.0,4536.95,4083.255,False,3629.56,False,4194.320000000001,True
2021-09-03,4532.42,4541.45,4521.3,4535.43,4535.43,3217530000.0,4536.95,4083.255,False,3629.56,False,4196.739219858156,True
2021-09-07,4535.38,4535.38,4513.0,4520.03,4520.03,3822960000.0,4536.95,4083.255,False,3629.56,False,4207.070000000001,True
2021-09-08,4518.09,4521.79,4493.95,4514.07,4514.07,3750880000.0,4536.95,4083.255,False,3629.56,False,4209.278633093525,True
2021-09-09,4513.02,4529.9,4492.07,4493.28,4493.28,3735390000.0,4536.95,4083.255,False,3629.56,False,4211.3072142857145,True
2021-09-10,4506.92,4520.47,4457.66,4458.58,4458.58,3623180000.0,4536.95,4083.255,False,3629.56,False,4215.4649285714295,True
2021-09-13,4474.81,4492.99,4445.7,4468.73,4468.73,3914220000.0,4536.95,4083.255,False,3629.56,False,4224.620869565218,True
2021-09-14,4479.33,4485.68,4435.46,4443.05,4443.05,3670460000.0,4536.95,4083.255,False,3629.56,False,4229.199855072464,True
2021-09-15,4447.49,4486.87,4438.37,4480.7,4480.7,4032020000.0,4536.95,4083.255,False,3629.56,False,4231.009208633093,True
2021-09-16,4477.09,4485.87,4443.8,4473.75,4473.75,3984560000.0,4536.95,4083.255,False,3629.56,False,4232.743071428572,True
2021-09-17,4469.74,4471.52,4427.76,4432.99,4432.99,7289530000.0,4536.95,4083.255,False,3629.56,False,4236.537142857143,True
2021-09-20,4402.95,4402.95,4305.91,4357.73,4357.73,4898070000.0,4536.95,4083.255,False,3629.56,False,4246.48152173913,True
2021-09-21,4374.45,4394.87,4347.96,4354.19,4354.19,3920920000.0,4536.95,4083.255,False,3629.56,False,4250.19347826087,True
2021-09-22,4367.43,4416.75,4367.43,4395.64,4395.64,3939170000.0,4536.95,4083.255,False,3629.56,False,4251.239856115108,True
2021-09-23,4406.75,4465.4,4406.75,4448.98,4448.98,3916350000.0,4536.95,4083.255,False,3629.56,False,4252.652285714285,True
2021-09-24,4438.04,4463.12,4430.27,4455.48,4455.48,3384290000.0,4536.95,4083.255,False,3629.56,False,4257.181785714286,True
2021-09-27,4442.12,4457.3,4436.19,4443.11,4443.11,4058650000.0,4536.95,4083.255,False,3629.56,False,4266.1954347826095,True
2021-09-28,4419.54,4419.54,4346.33,4352.63,4352.63,4416550000.0,4536.95,4083.255,False,3629.56,False,4269.161304347826,True
2021-09-29,4362.41,4385.57,4355.08,4359.46,4359.46,3712660000.0,4536.95,4083.255,False,3629.56,False,4269.810935251799,True
2021-09-30,4370.67,4382.55,4306.24,4307.54,4307.54,4448140000.0,4536.95,4083.255,False,3629.56,False,4270.0804285714285,True
2021-10-01,4317.16,4375.19,4288.52,4357.04,4357.04,4010370000.0,4536.95,4083.255,False,3629.56,False,4272.8525714285715,True
2021-10-04,4348.84,4355.51,4278.94,4300.46,4300.46,4307870000.0,4536.95,4083.255,False,3629.56,False,4280.054565217391,True
2021-10-05,4309.87,4369.23,4309.87,4345.72,4345.72,3902890000.0,4536.95,4083.255,False,3629.56,False,4283.189492753623,True
2021-10-06,4319.57,4365.57,4290.49,4363.55,4363.55,4009630000.0,4536.95,4083.255,False,3629.56,False,4283.767625899281,True
2021-10-07,4383.73,4429.97,4383.73,4399.76,4399.76,3843740000.0,4536.95,4083.255,False,3629.56,False,4284.596142857143,True
2021-10-08,4406.51,4412.02,4386.22,4391.34,4391.34,3280160000.0,4536.95,4083.255,False,3629.56,False,4287.815785714286,True
2021-10-11,4385.44,4415.88,4360.59,4361.19,4361.19,3281970000.0,4536.95,4083.255,False,3629.56,False,4296.711739130435,True
2021-10-12,4368.31,4374.89,4342.09,4350.65,4350.65,3558450000.0,4536.95,4083.255,False,3629.56,False,4299.437173913043,True
2021-10-13,4358.01,4372.87,4329.92,4363.8,4363.8,3620070000.0,4536.95,4083.255,False,3629.56,False,4299.900215827338,True
2021-10-14,4386.75,4439.73,4386.75,4438.26,4438.26,3598280000.0,4536.95,4083.255,False,3629.56,False,4300.888499999999,True
2021-10-15,4447.69,4475.82,4447.69,4471.37,4471.37,3819380000.0,4536.95,4083.255,False,3629.56,False,4304.461928571429,True
2021-10-18,4463.72,4488.75,4447.47,4486.46,4486.46,3662010000.0,4536.95,4083.255,False,3629.56,False,4312.75231884058,True
2021-10-19,4497.34,4520.4,4496.41,4519.63,4519.63,3459130000.0,4536.95,4083.255,False,3629.56,False,4314.2406474820145,True
2021-10-20,4524.42,4540.87,4524.4,4536.19,4536.19,3670760000.0,4536.95,4083.255,False,3629.56,False,4315.826,True
2021-10-21,4532.24,4551.44,4526.89,4549.78,4549.78,3822330000.0,4549.78,4094.8019999999997,False,3639.824,False,4317.485248226951,True
2021-10-22,4546.12,4559.67,4524.0,4544.9,4544.9,3758220000.0,4549.78,4094.8019999999997,False,3639.824,False,4320.797234042553,True
2021-10-25,4553.69,4572.62,4537.36,4566.48,4566.48,3899400000.0,4566.48,4109.831999999999,False,3653.1839999999997,False,4327.682230215827,True
2021-10-26,4578.69,4598.53,4569.17,4574.79,4574.79,3879740000.0,4574.79,4117.311,False,3659.8320000000003,False,4330.890791366907,True
2021-10-27,4580.22,4584.57,4551.66,4551.68,4551.68,4226050000.0,4574.79,4117.311,False,3659.8320000000003,False,4332.467857142857,True
2021-10-28,4562.84,4597.55,4562.84,4596.42,4596.42,4132950000.0,4596.42,4136.778,False,3677.1360000000004,False,4334.339858156029,True
2021-10-29,4572.87,4608.08,4567.59,4605.38,4605.38,4510200000.0,4605.38,4144.842000000001,False,3684.304,False,4337.72560283688,True
2021-11-01,4610.62,4620.34,4595.06,4613.67,4613.67,3971540000.0,4613.67,4152.303,False,3690.936,False,4343.858345323741,True
2021-11-02,4613.34,4635.15,4613.34,4630.65,4630.65,3975250000.0,4630.65,4167.585,False,3704.52,False,4347.061079136691,True
2021-11-03,4630.65,4663.46,4621.19,4660.57,4660.57,4319660000.0,4660.57,4194.513,False,3728.456,False,4349.300428571429,True
2021-11-04,4662.93,4683.0,4662.59,4680.06,4680.06,4462300000.0,4680.06,4212.054,False,3744.0480000000007,False,4351.646241134752,True
2021-11-05,4699.26,4718.5,4681.32,4697.53,4697.53,4467180000.0,4697.53,4227.777,False,3758.024,False,4355.435390070922,True
2021-11-08,4701.48,4714.92,4694.39,4701.7,4701.7,4269710000.0,4701.7,4231.53,False,3761.36,False,4362.408273381295,True
2021-11-09,4707.25,4708.53,4670.87,4685.25,4685.25,4117080000.0,4701.7,4231.53,False,3761.36,False,4366.041942446042,True
2021-11-10,4670.26,4684.85,4630.86,4646.71,4646.71,4503720000.0,4701.7,4231.53,False,3761.36,False,4368.046714285714,True
2021-11-11,4659.39,4664.55,4648.31,4649.27,4649.27,3926870000.0,4701.7,4231.53,False,3761.36,False,4370.04120567376,True
2021-11-12,4655.24,4688.47,4650.77,4682.85,4682.85,3728600000.0,4701.7,4231.53,False,3761.36,False,4373.553475177305,True
2021-11-15,4689.3,4697.42,4672.86,4682.8,4682.8,3488410000.0,4701.7,4231.53,False,3761.36,False,4379.6580575539565,True
2021-11-16,4679.42,4714.95,4679.42,4700.9,4700.9,3972640000.0,4701.7,4231.53,False,3761.36,False,4383.397122302158,True
2021-11-17,4701.5,4701.5,4684.41,4688.67,4688.67,3969070000.0,4701.7,4231.53,False,3761.36,False,4385.577642857143,True
2021-11-18,4700.72,4708.8,4672.78,4704.54,4704.54,4226410000.0,4704.54,4234.086,False,3763.632,False,4387.839787234042,True
2021-11-19,4708.44,4717.75,4694.22,4697.96,4697.96,4253180000.0,4704.54,4234.086,False,3763.632,False,4391.423475177305,True
2021-11-22,4712.0,4743.83,4682.17,4682.94,4682.94,4441100000.0,4704.54,4234.086,False,3763.632,False,4398.127913669064,True
2021-11-23,4678.48,4699.39,4652.66,4690.7,4690.7,4277590000.0,4704.54,4234.086,False,3763.632,False,4401.423597122302,True
2021-11-24,4675.78,4702.87,4659.89,4701.46,4701.46,3418430000.0,4704.54,4234.086,False,3763.632,False,4403.566714285714,True
2021-11-26,4664.63,4664.63,4585.43,4594.62,4594.62,3517700000.0,4704.54,4234.086,False,3763.632,False,4406.468071428571,True
2021-11-29,4628.75,4672.95,4625.26,4655.27,4655.27,4336410000.0,4704.54,4234.086,False,3763.632,False,4414.733043478261,True
2021-11-30,4640.25,4646.02,4560.0,4567.0,4567.0,6625990000.0,4704.54,4234.086,False,3763.632,False,4417.58195652174,True
2021-12-01,4602.82,4652.94,4510.27,4513.04,4513.04,5366730000.0,4704.54,4234.086,False,3763.632,False,4418.268705035972,True
2021-12-02,4504.73,4595.46,4504.73,4577.1,4577.1,5077180000.0,4704.54,4234.086,False,3763.632,False,4419.403214285715,True
2021-12-03,4589.49,4608.03,4495.12,4538.43,4538.43,5240070000.0,4704.54,4234.086,False,3763.632,False,4422.082785714286,True
2021-12-06,4548.37,4612.6,4540.51,4591.67,4591.67,4770800000.0,4704.54,4234.086,False,3763.632,False,4429.569782608695,True
2021-12-07,4631.97,4694.04,4631.97,4686.75,4686.75,4492400000.0,4704.54,4234.086,False,3763.632,False,4433.416811594203,True
2021-12-08,4690.86,4705.06,4674.52,4701.21,4701.21,4234600000.0,4704.54,4234.086,False,3763.632,False,4435.343381294964,True
2021-12-09,4691.0,4695.26,4665.98,4667.45,4667.45,3903840000.0,4704.54,4234.086,False,3763.632,False,4437.0012857142865,True
2021-12-10,4687.64,4713.57,4670.24,4712.02,4712.02,3870110000.0,4712.02,4240.818,False,3769.6160000000004,False,4440.679642857143,True
2021-12-13,4710.3,4710.3,4667.6,4668.97,4668.97,4397230000.0,4712.02,4240.818,False,3769.6160000000004,False,4447.674782608696,True
2021-12-14,4642.99,4660.47,4606.52,4634.09,4634.09,4485430000.0,4712.02,4240.818,False,3769.6160000000004,False,4450.790579710145,True
2021-12-15,4636.46,4712.6,4611.22,4709.85,4709.85,4910130000.0,4712.02,4240.818,False,3769.6160000000004,False,4452.654316546762,True
2021-12-16,4719.13,4731.99,4651.89,4668.67,4668.67,4829500000.0,4712.02,4240.818,False,3769.6160000000004,False,4454.1972857142855,True
2021-12-17,4652.5,4666.7,4600.22,4620.64,4620.64,7987090000.0,4712.02,4240.818,False,3769.6160000000004,False,4455.377730496454,True
2021-12-20,4587.9,4587.9,4531.1,4568.02,4568.02,4635700000.0,4712.02,4240.818,False,3769.6160000000004,False,4461.678201438849,True
2021-12-21,4594.96,4651.14,4583.16,4649.23,4649.23,4072430000.0,4712.02,4240.818,False,3769.6160000000004,False,4464.695035971223,True
2021-12-22,4650.36,4697.67,4645.53,4696.56,4696.56,3319610000.0,4712.02,4240.818,False,3769.6160000000004,False,4466.3512142857135,True
2021-12-23,4703.96,4740.74,4703.96,4725.79,4725.79,2913040000.0,4725.79,4253.211,False,3780.632,False,4468.191205673758,True
2021-12-27,4733.99,4791.49,4733.99,4791.19,4791.19,2770290000.0,4791.19,4312.071,False,3832.9519999999998,False,4477.490144927536,True
2021-12-28,4795.49,4807.02,4780.04,4786.35,4786.35,2707920000.0,4791.19,4312.071,False,3832.9519999999998,False,4481.395289855072,True
2021-12-29,4788.64,4804.06,4778.08,4793.06,4793.06,2963310000.0,4793.06,4313.754000000001,False,3834.4480000000003,False,4483.637482014388,True
2021-12-30,4794.23,4808.93,4775.33,4778.73,4778.73,3124950000.0,4793.06,4313.754000000001,False,3834.4480000000003,False,4485.745285714285,True
2021-12-31,4775.21,4786.83,4765.75,4766.18,4766.18,2677820000.0,4793.06,4313.754000000001,False,3834.4480000000003,False,4489.3955,True
2022-01-03,4778.14,4796.64,4758.17,4796.56,4796.56,3831020000.0,4796.56,4316.904,False,3837.2480000000005,False,4497.2447826086955,True
2022-01-04,4804.51,4818.62,4774.27,4793.54,4793.54,4683170000.0,4796.56,4316.904,False,3837.2480000000005,False,4501.788913043478,True
2022-01-05,4787.99,4797.7,4699.44,4700.58,4700.58,4887960000.0,4796.56,4316.904,False,3837.2480000000005,False,4503.219064748201,True
2022-01-06,4693.39,4725.01,4671.26,4696.05,4696.05,4295280000.0,4796.56,4316.904,False,3837.2480000000005,False,4504.596428571429,True
2022-01-07,4697.66,4707.95,4662.74,4677.03,4677.03,4181510000.0,4796.56,4316.904,False,3837.2480000000005,False,4507.826714285714,True
2022-01-10,4655.34,4673.02,4582.24,4670.29,4670.29,4511810000.0,4796.56,4316.904,False,3837.2480000000005,False,4514.574347826087,True
2022-01-11,4669.14,4714.13,4638.27,4713.07,4713.07,4101590000.0,4796.56,4316.904,False,3837.2480000000005,False,4517.707463768116,True
2022-01-12,4728.59,4748.83,4706.71,4726.35,4726.35,4048220000.0,4796.56,4316.904,False,3837.2480000000005,False,4519.208489208633,True
2022-01-13,4733.56,4744.13,4650.29,4659.03,4659.03,4251730000.0,4796.56,4316.904,False,3837.2480000000005,False,4520.207214285714,True
